post_number,post_link,comment_number,author,date,content
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920871,우주견라이카,26.07.13,에효 진짜 돈이뭐라고 …
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920872,나는다잘돼진짜,26.07.13,이건 진짜 너무 아깝다..
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920873,effective,26.07.13,한국의 인문학 위치가 어느정도인지 알리는 계기라고 생각함 사람들이 점점 천박해져
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920874,대하소설도장깨기,26.07.13,참 진짜.. 외국이었으면 무료로 공간 내줬을거같음ㅋㅋㅋㅋ
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920876,이지외단,26.07.13,노벨문학상을 받아도 건물주가 위구나
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920877,삐딱순OI,26.07.13,놀랍지도않음 우리나라 천박해진지 오래라
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920878,댕쫀쿠,26.07.13,외국이었으면 100년동안 그자리에 냅두고 관광코스로 만들었을텐데 ㅋㅋㅋ 그러면 월세 계~속 받을수있었을텐데 어리석다
5692087,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslrzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692087&page=1,56920879,SEAN O’PRY,26.07.13,수준 진짜..올라간 부동산 가치만 홀라당 먹겠다는 심보ㅋㅋㅋ..
5692083,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslnzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692083&page=1,56920831,우주견라이카,26.07.13,이거 어이없게 웃겻는데 ㅋㅋㅋㅋㅋㅋ
5692083,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslnzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692083&page=1,56920832,멀린의처진오른쪽고환에걸고,26.07.13,숱돌이 ㅋㅋㅋㅋㅋ
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920841,밍숭맹숭한,26.07.13,"가해자의 손목을 절단한다
가해자의 안구를 적출한다 굿 ㅇㅈ?"
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920842,이지외단,26.07.13,ㅅㅂ 뭐 얼마나 거지같이 자랐으면 남들 똥싸고 소변보는걸 쳐보고 ㅈㄹ이야
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920843,오지명,26.07.13,찍는새끼들 손모가지를 자르거나 눈깔을 후벼파면 해결될텐데 찍히는 사람보고 몇분단위로 움직여라 ㅇㅈㄹ ㅋㅋㅋㅋ코미디수준
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920844,항상행복만가득가득,26.07.13,가장 좋은 방법: 안찍는다
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920845,평가기록지,26.07.13,ㅋㅋㅋㅋ지랄이세요
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920846,벚꽃스타트,26.07.13,진짜 시발 지겹다 애초에 한남새끼들 이딴짓을 왜하고 왜 수요가 있는데 도대체 왜 피해자만 번거롭고 고통받아야함 한남진짜 개싫어
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920847,평안,26.07.13,이쯤되면 숙박업소를 못가겠다 진짜... 변태한남들 쳐죽이면 될일인데.
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920848,하룰라라가요,26.07.13,다 죽었으면 좋겠어 만드는 놈 사는 놈 쓰는 놈 보는 놈
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,56920849,애어야삲.다,26.07.13,이러다 대중교통 타지말고 히잡쓰라 그러겠어. 애초에 파는 걸 왜 규제 안 하는지? 사서 좋은 용도로 쓰는 사람이 얼마나 된다고
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208410,옛날 사람인 여시,26.07.13,"여자 화장실에 구멍 수십개 나있잖아 남자 화장실은 안 그렇다는 게 충격이었어
손잡이 같은 거 뗐다 다시 단 흔적 아니냐고 하던데 손잡이를 수십 번 뗐다 다시 단 거야?"
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208411,양배추마라탕,26.07.13,ㅅㅂ 개새끼들이안찍으면 이지랄날일도없는데
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208412,냅뚜기,26.07.13,화장실 똥싸는걸 대체 왜찍는거야 ㅅㅂ
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208413,뷜리진,26.07.13,근데 애초에 그런 영상을 찍고 유포하고 돈벌이 수단으로 삼는 애들을 잡았어야지.. 놔두니까 이상한 더 자극적인걸 찾는 애들이 늘어서 이상범죄들도 생기는거 아니야??? 구더기 부사관 사건 같은거처럼;;; ㅅㅂ
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208414,겨울너무싫어,26.07.13,개 좆같음 시발 몰카충들 눈깔 칼로 다 쑤셔버리고 싶음
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208415,블랙 달리아,26.07.13,한국 치안 좋다고 할 때 여성범죄도 고려해서 말해주시긔... 내국인한정 좃구려
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208416,깡포도,26.07.13,애초에 초소형캠을 도대체 왜 파는데
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208417,커피한국자,26.07.13,동그라미 챠놔도 어디있는지 안보여.. 남 화장실 가는걸 왜 쳐보는거야 진짜 눈깔 파버려
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208418,두통약,26.07.13,그냥 남자화장실 쓰는게 빠르겠다
5692084,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslozzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692084&page=1,569208419,슈퍼리치,26.07.13,걍남자화장실쓸래
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920861,강도랜드,26.07.13,원래 시장 바뀌면…ㅎ
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920862,Ghxmj,26.07.13,ㄷㄷㄷㄷ
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920863,쿠리밈,26.07.13,전시장이 얼마나 다 쓰고 갔길래..
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920864,희망이,26.07.13,그럼 누가써
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920865,파티,26.07.13,전 시장이 20퍼로 올리면서 예산없다는걸 알겠는데 그럼 본인 공약을 그렇게 하지말았어야지; 그대로 20퍼유지하고 월사용액 100만원까지 늘리겠다며ㅋㅋㅋㅋㅋ 입만 털고 당선되니까 기존 정책이었던 7월까지 적용한다는것까지 중단하는게 말이됨?
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920866,너 구 리 매 운 맛,26.07.13,나도 본가가 인천이라 본가 가면 이음카드 쓰는데 캐시백이 넘 크게 들어와서...도대체 어디서 돈이 나오나 싶을 정도였는데....뭐지..계획성 없는 정책..
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920867,로크,26.07.13,그래도 그동안 잘썼다 담에 또 해줘
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920868,엥이야,26.07.13,인천 지금 필수지출 예산도 없대; 전 시장이 빚내면서 해준거였음
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,56920869,detective boys,26.07.13,이상하다싶었어
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208610,AE3403,26.07.13,쓰면서도 20퍼가 어디서 나오나 했다...
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208611,아이러브커피키우기,26.07.13,유정복 ㅅㅂ
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208612,이런거누가믿냐,26.07.13,유정복 이번 시장 못 뽑힐 거 알았네
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208613,몬지알g,26.07.13,6월당선돼서 7월 한달인데 ㅅㅂ ㅋㅋㅋㅋ 늘 이런식이네 내란당이 똥싸면 치우다 한 해 끝나고 욕이란 욕은 다 먹고
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208614,2026년연금복권1등당첨자,26.07.13,인천시 진짜 돈 없나보네
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208615,코코입,26.07.13,"돈도 없는데 공약은 왜 낸거임 그럼 걍 일단 당선되려고 질렀나봄 ㅋ
정치인이 예산도 모르고 지키지도 못할 허황된 공약 질러놓고 몰랐으니까 ㅈㅅ 못해요 하면 국민들은 이해완 굿굿 하고 넘어가야되나봐"
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208616,승안,26.07.13,이정도로 돈 없는지는 당선 돼서 자리 가야 아는거 아님? 인천 주민도 몰랐을텐데 전 시장이 이렇게 간당간당하게 운영할줄 몰랐겠지
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208617,setlog,26.07.13,심지어 뭐 몇달 유예도 아님 급박하게 안줍니다 ㅇㅈㄹ .. 하..
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208618,풉ㅋ,26.07.13,공약 내면 안되는 이유는 뭐야? 유정복이 시예산 싹 공개했었어? 이제껏 무리 없이 해왔기에 공약 내놨겠지 이렇게 엉망일줄 알았나 그럼 부채 계속 늘려서 파산하라는거야 뭐야 지금 인천뿐 아니라 온 지자체가 전임들 싸놓은 똥땜에 손도 못대고 있음 정상화되면 다시 해주겠지
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208619,방구뿡뿡이들,26.07.13,유정복 지 안될거 알고 다 쳐쓰고 나갔네
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208620,ENFJ또는ENTJ,26.07.13,뚜껑열고보니까 심각했던거면 어쩔수 없다고 봄 나도 인천사람이지만 ㅇㅇ 유정복이 난장판만들고 나간거 맨날 민주당이 수습하다 임기 끝나..
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208621,구혜선,26.07.13,"멀쩡히 돈 있던 남춘 때도 유씨가 시장되고 10에서 5로 줄었는데 그땐 이렇게 난리였냐고~!~!~!
유정복이 얼마나 쳐 갖다 썼길래 이지경 됐나를 봐야지 ㅡㅡ 당선도 전에 인천에 이렇게 돈이 없을지 알았겠냐고 유정복이 20% 하니까 어느정도 있겠구나 한거겠지"
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208622,파인애플파워,26.07.13,"전시장이 예산공유라도 해줌?
박찬대 잘못이 있다면 그건 국짐이 그정도로 상식 이하라는 걸 예상 못햇다는것뿐 ㅋㅋ"
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208623,바다이구아나,26.07.13,박찬대도 이렇게 돈 없을줄 알았겠나
5692086,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692086&page=1,569208624,쨍하고해뜰날돌아온단다,26.07.13,"나도 인천사는데 5~7월까지 기름값 캐시백해줘, 20퍼씩 캐쉬백해준다는데 한도 50만원씩 꽉꽉쓰면서도 갑자기 돈이 어디서 나오나 했다 ㅇㅈㅂ이 지른거 ㅇㅈㅂ이 치워야지 이것때문에 지역 달글도 싸우고있음 시팔"
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085103,한편 시리즈,26.07.13,어깨네요
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085104,이상한 사람,26.07.13,삼전 모가지에서 샀네 샤갈
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085105,김동산,26.07.13,아 둘다 허벅지쯤이네 ㅅㅂ..
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085106,루히히,26.07.13,내가 정수리라니 ...
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085107,투두,26.07.13,어깨에서 살말했는데~~~
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085108,THEROW,26.07.13,어깨;;;;;;;
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085109,샐리드,26.07.13,하닉 관자놀이
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085110,나는미륵이야,26.07.13,어꺠 ㅅㅂ
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085111,효연,26.07.13,갠찬아
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085112,이츠실제상황,26.07.13,각각 머리와 골반에 위치중인 나
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085113,누가내치즈먹엇냐,26.07.13,삼전 34 정수리 바로 아래..
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085114,김쫌쫌,26.07.13,하닉 무릎에서 사서 어깨 잘 팔아놓고 가슴에 다시 들어옴..^^ 삼전도..
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085115,아파빌루나틱,26.07.13,바닥 근데 하닉2주 삼성 20주 밖에 없다...
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085116,슬공슬,26.07.13,씌밣..
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085117,eqfixh5,26.07.13,내가 하이닉스 정수리라고?
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085118,좋은일만 생길거야,26.07.13,정수리에서 샀네
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085119,귀여운비숑칭구,26.07.13,하닉 종아리쯤이겠다..근데 꼴랑2개 ㅋㅋㅋ
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085120,재줆앓,26.07.13,삼전은 발등 하이닉스는 머리에서 다 팔아서 없다
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085121,하니팜,26.07.13,하닉 삼전 둘다 거시기쯤 되겟네
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085122,우아아오아이앙,26.07.13,삼전은 귀에서 샀고 하닉은 허벅지에서 샀구나..
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085123,레인드롭,26.07.13,하닉없음청년인데 삼전 발등~발바닥에서 삼
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085124,가으리보미,26.07.13,하닉 어깨여요 ㅡㅡ
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085125,박규리,26.07.13,어깨와 머리 사이 어딘가
5692085,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslpzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692085&page=1,5692085126,Asaa,26.07.13,"발목이라다행이에요,."
5692082,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslmzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692082&page=1,56920821,짐다,26.07.13,에이~ 설마~... 농담 심해~ 족발이라도 시켰겠지~
5692082,https://cafe.daum.net/_c21_/bbs_read?grpid=1IHuH&fldid=ReHf&contentval=0Nslmzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=5692082&page=1,56920822,은밀한 감자,26.07.13,당근 시러
