number,post_id,board,category,title,author,has_image,image_count,comment_count,date,view_count,link,preview,search_keywords,content
180164635,180164635,Lp0T,자유게시판,29cm 는 다 정품이지....???,여시,False,0,0,26.07.15,23,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBx3Dzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180164635&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMEBijMJwvlvVQg3QHIPKq-TB9VDc5FJkC5Pu6ycntzRBQdEho1DilHhmIaS4cgRowj61ukpyr98fbi9aPndXkZCKA7xmCDsqHj9Zj6S6bGa.pUUEsBBbkSXw2H4ImRQbow00,가방사려는데 후기가 좀 구려서..,"29CM,29cm",
180160770,180160770,Lp0T,자유게시판,26살인데 에이블리 에서 옷사,여시,False,0,14,26.07.15,173,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBw2szzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180160770&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMJgOt5p.Nf5tSVYYywj7EziefrQtdgrDW5t2pM4V-8-..WEn544cOOO361JSq-fmDaumrGTMkQAIkO-SRjDkIhmc3OLV9kF5tMLJQfJNpeCSykaj5lH7SwFS_UKaWxwDbhgbIe1yVXbG3mNAPhCb6NLKAs5ih3ZZujOrWCBMg3_9,,에이블리,
180160684,180160684,Lp0T,자유게시판,지그재그 애서 카카오페이머니로 결제하면 현금영수증 어케해??,여시,False,0,1,26.07.15,15,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBw1Uzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180160684&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,등록하는게 아무데도없어가지구,지그재그,
180160144,180160144,Lp0T,자유게시판,블라우스 사려고 지그재그 들어갔는데,여시,False,0,1,26.07.15,73,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBvsmzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180160144&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,먼 옷이 한벌에 3만원이냐 쉬인에서 기본템으로 구매함...,지그재그,
180159652,180159652,Lp0T,자유게시판,29cm 는 다 정품이지?,여시,False,0,1,26.07.15,60,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBvkqzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180159652&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMEBijMJwvlvVQg3QHIPKq-TB9VDc5FJkC5Pu6ycntzRBQdEho1DilHhmIaS4cgRowj61ukpyr98fbi9aPndXkZCKA7xmCDsqHj9Zj6S6bGa.pUUEsBBbkSXw2H4ImRQbow00,나이키 아디다스 이런거,"29CM,29cm",
180159255,180159255,Lp0T,자유게시판,나 수영 안하는데 수영모 너무 깜찍하고 귀엽다,여시,True,0,1,26.07.15,109,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBveRzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180159255&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,무신사 에서 봐써,무신사,
180158903,180158903,Lp0T,자유게시판,서울 무신사 스탠다드 (우먼) & 스파오 큰 지점 있는 곳 닥 홍대?????????????????????????,여시,False,0,3,26.07.15,26,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBvYlzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180158903&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,홍대겠지?,무신사,
180157091,180157091,Lp0T,자유게시판,어그 울트라미니플랫폼 14만원이면 괜찮나?,여시,False,0,0,26.07.15,8,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBv5Xzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180157091&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,어그 한번도 사본적없는데 울트라미니플랫폼 가격 괜찮나? 나중에 겨울에 무신사 나 그런데가 더 싸나해서..,무신사,
180153350,180153350,Lp0T,자유게시판,무신사 환불 복잡하다,여시,False,0,2,26.07.15,50,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBu7Czzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180153350&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,주문 1건에 어러건으로 배송이 왔는데 2개를 반품하려고 했음 근데 배송사가 다를 경우 원활한 업무처리를 위해 포장지에 업체명 써주면 좋겠다는거 이미 포장했는데 다시 뜯어서 업체명확인하고 기입했는데 내가...,무신사,
180153309,180153309,Lp0T,자유게시판,"에이블리 ) 가평 빠지 무제한+입장권 200,000원-＞9,900원 (~07/19 까지)",여시,True,0,5,26.07.15,129,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBu6Xzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180153309&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMJgOt5p.Nf5tSVYYywj7EziefrQtdgrDW5t2pM4V-8-..WEn544cOOO361JSq-fmDaumrGTMkQAIkO-SRjDkIhmc3OLV9kF5tMLJQfJNpeCSykaj5lH7SwFS_UKaWxwDbhgbIe1yVXbG3mNAPhCb6NLKAs5ih3ZZujOrWCBMg3_9,"applink.a-bly.com/ch7vlm [경기/가평] 가평빠지 본질, 가성비 워터랩 수상레저 패키지 특가 패션부터 뷰티까지, 에이블리 한 곳에서 스타일의 모든 것을 쇼핑하세요! applink.a-bly.com * 빠지 원래 평균 가격",에이블리,
180151497,180151497,Lp0T,자유게시판,탑텐은 지그재그 에서 사야하는구먼,여시,False,0,0,26.07.15,58,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBtdJzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180151497&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,공홈에서 샀는데 만사천원 손해봄 가슴이 쓰리다,지그재그,
180151259,180151259,Lp0T,자유게시판,휴가때 입을 원피스 어디서 사지,여시,False,0,2,26.07.15,69,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBtZTzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180151259&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,쉬인 이런데 말고 가입해야해서 귀찮.. 그냥 무신사 에서 보거나 에잇세컨즈?,무신사,
180150745,180150745,Lp0T,자유게시판,지그재그 각각 다른 스토어꺼 반품 할때,여시,False,0,0,26.07.15,29,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBtRBzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180150745&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,따로 담고 스토어 이름이라도 써놔야 하나..?,지그재그,
180147491,180147491,Lp0T,자유게시판,여시들... 이거 구라친 거 어떻게 수습해야할 지 조언 좀ㅠㅠㅠ,여시,False,0,18,26.07.15,349,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBsahzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180147491&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMJgOt5p.Nf5tSVYYywj7EziefrQtdgrDW5t2pM4V-8-..WEn544cOOO361JSq-fmDaumrGTMkQAIkO-SRjDkIhmc3OLV9kF5tMLJQfJNpeCSykaj5lH7SwFS_UKaWxwDbhgbIe1yVXbG3mNAPhCb6NLKAs5ih3ZZujOrWCBMg3_9,이번에 또 회사 사람이 티셔츠 너무 귀엽다고 어디꺼냐고 하길래 원랜 핀둬둬(중국쇼핑몰)꺼인데 걍 에이블리 에서 샀다고 구라쳤거든 ㅠ 대충 넘어갈 줄 알고... 근데 자기도 사고싶다고 링크 알려달라길래...,에이블리,
180147268,180147268,Lp0T,자유게시판,비싼 옷 입어도 티 안나나? 싶어서 싼 거 입다가 다시 비싼 거 입어보면,여시,False,0,2,26.07.14,102,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBsX6zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180147268&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,완전 차이 나.. 오늘 백화점에서 비비안웨스트우드랑 플리츠 사왔는데 지그재그 에서 산 거 몇 개 다 갖다 버림 비싼 게 좋긴 하구나..,지그재그,
180145807,180145807,Lp0T,자유게시판,30대 여시들 어른여성옷입고다녀..?,여시,True,0,0,26.07.14,468,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBs9Xzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180145807&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMDcKxc5H9oEBwpH5l8dRQpQPumOS68dYVgJgbmQDW9Lcf8TuBWO3TcMb3.3GsNn8rlsp5imrZr1NKVS2Ci6ViZT7KTCViRj2KYUX22TmI5zM9noSwIJkJhFnqfs8w6G6Uv9EiMbTQd1TjZty5UzVFsD2Orgzj9Wvadi2CP1uLGoD,"나 32세인데 아직도 진짜 에이블리, 지그재그 패션 너무 사랑하거든.. 사진은 에이블리 좍좍 내리다 ㅈㄴ 내 취향이라 캡쳐한거(신발은 좀 밤티같지만) 근데 내 친구들 다 막 어른여성패션 입고다녀 뭐라고 표현...","에이블리,지그재그",
180145298,180145298,Lp0T,자유게시판,여시들 요즘 운동화 어디서사?..... 무신사 ?,여시,False,0,0,26.07.14,58,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBs1Kzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180145298&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,ㅈㄴ오랜만에 삼,무신사,
180144317,180144317,Lp0T,자유게시판,오늘 홍대에서 옷 쇼핑하다가 느낀건데,여시,False,0,0,26.07.14,76,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBrlVzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180144317&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMJgOt5p.Nf5tSVYYywj7EziefrQtdgrDW5t2pM4V-8-..WEn544cOOO361JSq-fmDaumrGTMkQAIkO-SRjDkIhmc3OLV9kF5tMLJQfJNpeCSykaj5lH7SwFS_UKaWxwDbhgbIe1yVXbG3mNAPhCb6NLKAs5ih3ZZujOrWCBMg3_9,나 이제... 옷에 돈을 좀 써야할 때가 됐나봐... 홍대에서 파는 가성비 에이블리 st 옷들이 안어울려 얼굴이 다 뱉어냄,에이블리,
180141376,180141376,Lp0T,자유게시판,에이블리 물건 가져가놓고 환불 왜 안해주는거야,여시,False,0,0,26.07.14,9,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBr04zzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180141376&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMJgOt5p.Nf5tSVYYywj7EziefrQtdgrDW5t2pM4V-8-..WEn544cOOO361JSq-fmDaumrGTMkQAIkO-SRjDkIhmc3OLV9kF5tMLJQfJNpeCSykaj5lH7SwFS_UKaWxwDbhgbIe1yVXbG3mNAPhCb6NLKAs5ih3ZZujOrWCBMg3_9,대체 언제 해주는거야,에이블리,
180139384,180139384,Lp0T,자유게시판,스파오 나루토 ㅁㅊ ㅋㅋㅋㅋ,여시,True,0,0,26.07.14,244,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBqTwzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180139384&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,무신사 앱 켰다가 겁나 놀랬네 아카츠키랑 호카게가 될수있네 ㅋㅋㅋㅋㅋ 갖고싶다,무신사,
180139375,180139375,Lp0T,자유게시판,여시들 인스타에서 예쁜 옷을 봤을때 네이버스마트스토어에서 구매해야하면 별로야?,여시,False,0,0,26.07.14,94,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBqTnzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180139375&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5LBiXdLvrlgUV1t.vaQ.EizEwm-AfmeYOMgH4eEovqoeANcvfKMBqyMJgOt5p.Nf5tSVYYywj7EziefrQtdgrDW5t2pM4V-8-..WEn544cOOO361JSq-fmDaumrGTMkQAIkO-SRjDkIhmc3OLV9kF5tMLJQfJNpeCSykaj5lH7SwFS_UKaWxwDbhgbIe1yVXbG3mNAPhCb6NLKAs5ih3ZZujOrWCBMg3_9,에이블리 를 더 선호해???,에이블리,
180139110,180139110,Lp0T,자유게시판,무신사 가방 사려는데 세일 하면 보통 얼마나 해?,여시,False,0,0,26.07.14,18,https://cafe.daum.net/_c21_/bbs_nsread?grpid=1IHuH&fldid=Lp0T&contentval=CBqPWzzzzzzzzzzzzzzzzzzzzzzzzz&datanum=180139110&searchlist_uri=%2F_c21_%2Fcafesearch&search_ctx=mXHEqj36JebiwGreGfTsfveFgDz6pTFmzA9ignoh1M5AkMeEoeYLzYGdNt9uqFaf61DPXAFl2LJLM1O_-vcCbcDl.qFPPmXwg_jpAzwhBJdo7YKErihYBpamtmNeuL5L98XW3zj7ZfMgeHq-n4-5pfWG_LfSaA_3Bv9vZS1fTjzJO1hZtgtDZ4TJHdFvwJpSyyw_w-fWGtKre4_Ov6ZcPlSAmPkXi52WWqYqVxBsMk_ZMPs.WFkOC-MRcHGKaOc1mCxLlZgDSSjFiCehjMZ6XfDjJBWd5IFBbe_EDzLVl8fCcgtqJgKAIwvlcqvFgj3rPzInTPuwSMI0,무신사 잘 안 사봄... 무신사 스포츠 가방 살라고!,무신사,
